Customer ID,Recency,Frequency,Monetary,Cluster_K5,Segment
12514.0,267,2,1597.7600000000002,0,Lost / Hibernating
17672.0,50,6,5663.74,2,Champions
16568.0,427,2,1020.9,0,Lost / Hibernating
16182.0,72,9,9971.65,2,Champions
16854.0,417,2,1408.9600000000005,0,Lost / Hibernating
15941.0,637,1,405.0,3,At Risk
15117.0,14,8,2485.97,2,Champions
18196.0,95,4,1462.3900000000003,0,Lost / Hibernating
18247.0,414,3,839.73,0,Lost / Hibernating
17472.0,191,4,935.0999999999998,0,Lost / Hibernating
15869.0,277,3,323.65999999999997,3,At Risk
17353.0,129,4,3242.0,0,Lost / Hibernating
15698.0,624,1,46.2,3,At Risk
16286.0,477,2,328.95,3,At Risk
14994.0,382,5,956.6799999999996,0,Lost / Hibernating
12421.0,15,6,1098.6,2,Champions
13368.0,256,4,1121.5,0,Lost / Hibernating
15995.0,414,1,696.1900000000003,3,At Risk
14294.0,407,1,375.3399999999999,3,At Risk
12705.0,15,14,11762.1,1,Loyal Customers
12838.0,33,10,3398.4800000000014,2,Champions
16810.0,192,2,842.04,0,Lost / Hibernating
17597.0,213,5,3484.0900000000006,0,Lost / Hibernating
15958.0,74,4,492.98999999999984,4,New / Promising
16133.0,3,56,22992.26,1,Loyal Customers
13554.0,380,7,1638.2800000000009,0,Lost / Hibernating
16919.0,156,24,5125.910000000002,2,Champions
16392.0,269,3,761.8,0,Lost / Hibernating
15314.0,199,3,820.4499999999999,0,Lost / Hibernating
13155.0,33,6,1750.18,2,Champions
16010.0,245,11,1724.0600000000004,0,Lost / Hibernating
12494.0,15,9,1872.87,2,Champions
15248.0,411,3,1893.9299999999996,0,Lost / Hibernating
16920.0,411,1,355.45,3,At Risk
15294.0,410,1,233.35,3,At Risk
14690.0,44,4,794.3299999999999,4,New / Promising
14475.0,71,4,1151.15,0,Lost / Hibernating
13692.0,24,5,3114.4000000000005,2,Champions
12349.0,18,4,4428.69,2,Champions
17609.0,40,11,1881.7999999999993,2,Champions
13760.0,54,5,1363.64,2,Champions
14506.0,17,7,3290.670000000001,2,Champions
15158.0,45,2,606.0200000000001,4,New / Promising
16012.0,35,5,2989.7900000000004,2,Champions
13172.0,400,1,69.6,3,At Risk
16128.0,17,11,3801.0499999999993,2,Champions
14129.0,1,9,2591.34,2,Champions
13884.0,7,10,1888.48,2,Champions
17756.0,375,3,733.6999999999998,0,Lost / Hibernating
13096.0,394,1,419.7000000000001,3,At Risk
12739.0,78,4,2473.7299999999996,0,Lost / Hibernating
13614.0,24,6,2359.1899999999996,2,Champions
17308.0,393,2,4511.76,0,Lost / Hibernating
16690.0,72,4,353.03000000000003,4,New / Promising
15681.0,25,14,2989.7,2,Champions
17004.0,46,4,2425.1599999999994,2,Champions
15024.0,9,16,4075.51,1,Loyal Customers
13601.0,45,4,1185.14,4,New / Promising
14024.0,121,3,645.74,0,Lost / Hibernating
14052.0,19,2,480.80999999999995,4,New / Promising
17545.0,43,6,1448.54,2,Champions
13262.0,263,3,573.45,0,Lost / Hibernating
17106.0,389,1,491.22999999999985,3,At Risk
14614.0,386,1,295.13,3,At Risk
13124.0,89,4,4782.449999999999,2,Champions
15114.0,30,12,3400.119999999999,2,Champions
16252.0,382,1,295.09000000000003,3,At Risk
15133.0,127,5,1806.9,0,Lost / Hibernating
12897.0,204,4,514.25,0,Lost / Hibernating
18118.0,10,29,6730.820000000004,1,Loyal Customers
12434.0,84,3,1103.4299999999998,0,Lost / Hibernating
15134.0,14,10,1596.29,2,Champions
15262.0,323,3,418.82,0,Lost / Hibernating
12910.0,23,13,5796.52,2,Champions
12863.0,52,6,2792.55,2,Champions
16042.0,22,8,2265.12,2,Champions
15872.0,14,4,795.6799999999996,4,New / Promising
18003.0,376,1,358.61,3,At Risk
17722.0,96,5,4430.360000000001,2,Champions
14510.0,375,3,1007.28,0,Lost / Hibernating
13955.0,154,3,545.17,0,Lost / Hibernating
12947.0,143,6,1908.03,0,Lost / Hibernating
17925.0,372,1,488.16,3,At Risk
16752.0,372,1,415.0,3,At Risk
15574.0,177,6,1518.7,0,Lost / Hibernating
18239.0,218,6,2150.3599999999997,0,Lost / Hibernating
16926.0,371,5,1421.35,0,Lost / Hibernating
13838.0,5,10,1966.0900000000008,2,Champions
15502.0,15,12,10532.52,1,Loyal Customers
12808.0,36,5,906.1,4,New / Promising
17341.0,156,5,1889.8299999999997,0,Lost / Hibernating
17524.0,361,3,539.1399999999999,0,Lost / Hibernating
13324.0,36,18,10513.470000000005,1,Loyal Customers
16134.0,21,5,2145.3399999999997,2,Champions
16153.0,49,11,5133.490000000001,2,Champions
12515.0,353,1,383.7,3,At Risk
12626.0,23,9,6620.480000000001,2,Champions
13396.0,29,2,1360.9899999999998,4,New / Promising
13328.0,316,1,1308.48,0,Lost / Hibernating
13894.0,23,3,564.62,4,New / Promising
15090.0,308,1,381.3200000000001,3,At Risk
17859.0,304,1,148.21,3,At Risk
16951.0,134,3,1277.750000000001,0,Lost / Hibernating
15406.0,31,4,975.8699999999995,4,New / Promising
14386.0,296,1,142.4,3,At Risk
15670.0,296,2,325.20000000000005,3,At Risk
13718.0,246,2,306.55,3,At Risk
14162.0,173,2,289.36,3,At Risk
13751.0,288,1,296.24999999999994,3,At Risk
15092.0,215,3,776.46,0,Lost / Hibernating
14504.0,47,4,673.2599999999995,4,New / Promising
14336.0,16,4,1614.9100000000003,4,New / Promising
14727.0,274,3,465.23,0,Lost / Hibernating
16976.0,267,1,251.52,3,At Risk
15648.0,204,2,657.3499999999999,0,Lost / Hibernating
14059.0,266,1,183.59999999999997,3,At Risk
14245.0,219,2,1693.4499999999998,0,Lost / Hibernating
15410.0,84,10,4685.720000000001,2,Champions
13035.0,73,3,1364.1999999999998,0,Lost / Hibernating
17979.0,35,4,754.31,4,New / Promising
17874.0,185,6,683.4600000000002,0,Lost / Hibernating
17669.0,42,10,6142.35,2,Champions
14747.0,249,1,328.2,3,At Risk
15442.0,248,1,594.0,3,At Risk
16906.0,81,7,1447.9499999999998,2,Champions
16031.0,92,2,548.94,4,New / Promising
14931.0,4,4,964.68,4,New / Promising
16309.0,106,2,706.5699999999999,0,Lost / Hibernating
13122.0,94,2,922.3900000000002,0,Lost / Hibernating
14973.0,107,3,1314.4500000000005,0,Lost / Hibernating
13003.0,105,3,149.05,3,At Risk
12592.0,92,4,1867.6400000000008,0,Lost / Hibernating
17932.0,29,3,1331.5699999999997,4,New / Promising
17970.0,211,1,582.5899999999999,3,At Risk
15826.0,56,4,2598.28,2,Champions
15599.0,26,3,1250.06,4,New / Promising
13885.0,189,2,506.8000000000001,0,Lost / Hibernating
18232.0,81,4,592.97,0,Lost / Hibernating
18073.0,114,12,3877.520000000002,2,Champions
14280.0,196,1,134.04,3,At Risk
16880.0,30,8,1840.8600000000004,2,Champions
15453.0,1,7,1388.3699999999994,2,Champions
15462.0,94,4,737.05,0,Lost / Hibernating
15743.0,16,4,784.46,4,New / Promising
15609.0,184,1,298.48,3,At Risk
17444.0,147,3,2940.0400000000013,0,Lost / Hibernating
12697.0,28,3,957.59,4,New / Promising
14795.0,166,1,131.45,3,At Risk
15007.0,159,1,156.91000000000005,3,At Risk
16338.0,157,1,214.80000000000004,3,At Risk
12977.0,156,4,517.6299999999999,0,Lost / Hibernating
16174.0,126,7,2246.75,2,Champions
14265.0,109,4,1373.35,0,Lost / Hibernating
13994.0,3,6,2313.1400000000003,2,Champions
12833.0,145,1,417.37999999999994,3,At Risk
17229.0,96,2,318.76,3,At Risk
12627.0,10,7,4478.530000000002,2,Champions
15618.0,32,4,776.851,4,New / Promising
17173.0,5,8,3766.6,2,Champions
14079.0,124,1,375.1,3,At Risk
17653.0,36,4,1207.5600000000002,4,New / Promising
15706.0,63,4,1060.56,0,Lost / Hibernating
15541.0,114,1,85.13000000000002,3,At Risk
15313.0,110,1,52.0,3,At Risk
14387.0,32,3,1770.5600000000004,4,New / Promising
16429.0,106,1,284.55,3,At Risk
12436.0,99,1,509.0100000000001,3,At Risk
17481.0,3,4,1255.59,4,New / Promising
15035.0,89,1,252.72999999999996,3,At Risk
12566.0,86,1,351.65000000000003,3,At Risk
12995.0,85,1,211.32,3,At Risk
15099.0,84,1,410.48,3,At Risk
17564.0,24,3,454.01,4,New / Promising
12425.0,78,2,1741.41,0,Lost / Hibernating
13127.0,77,1,259.16999999999996,3,At Risk
15429.0,26,2,397.35,4,New / Promising
12783.0,2,4,1603.8699999999997,4,New / Promising
13390.0,74,1,544.0799999999999,4,New / Promising
16181.0,73,1,305.5400000000001,3,At Risk
14434.0,21,6,1372.8000000000002,2,Champions
13960.0,21,2,230.22,4,New / Promising
13095.0,70,1,74.4,3,At Risk
12740.0,63,1,427.5999999999999,4,New / Promising
17425.0,19,2,759.1699999999995,4,New / Promising
13352.0,60,1,397.9800000000001,4,New / Promising
16171.0,59,1,73.2,3,At Risk
16753.0,58,1,223.92,4,New / Promising
13006.0,56,1,81.57,3,At Risk
16737.0,53,2,835.1999999999999,4,New / Promising
15066.0,53,1,893.59,4,New / Promising
14015.0,52,1,917.34,4,New / Promising
14554.0,10,4,2381.0399999999995,2,Champions
15427.0,33,3,1483.1399999999992,4,New / Promising
15345.0,45,1,393.54,4,New / Promising
15096.0,42,1,219.39,4,New / Promising
18030.0,4,2,230.64999999999995,4,New / Promising
18104.0,37,1,754.6400000000002,4,New / Promising
16337.0,36,1,151.05,4,New / Promising
12581.0,39,1,197.71,4,New / Promising
13938.0,35,1,71.66,3,At Risk
13673.0,18,2,396.9199999999999,4,New / Promising
16070.0,22,2,852.15,4,New / Promising
12532.0,30,1,349.83,4,New / Promising
17538.0,25,1,98.42000000000002,4,New / Promising
18082.0,25,1,703.3699999999997,4,New / Promising
16423.0,24,1,346.12,4,New / Promising
13449.0,23,1,291.88,4,New / Promising
12618.0,21,1,177.31,4,New / Promising
14300.0,18,1,43.2,4,New / Promising
18139.0,17,6,8438.339999999997,2,Champions
12784.0,9,3,1804.7500000000005,4,New / Promising
15725.0,15,1,415.2500000000001,4,New / Promising
13790.0,4,1,348.79999999999995,4,New / Promising
16251.0,512,1,128.31,3,At Risk
12696.0,434,2,851.9100000000001,0,Lost / Hibernating
14858.0,505,1,180.75,3,At Risk
13796.0,499,1,289.7,3,At Risk
16417.0,492,1,35.7,3,At Risk
14182.0,443,4,678.77,0,Lost / Hibernating
14153.0,483,1,233.39999999999992,3,At Risk
14531.0,479,1,376.34,3,At Risk
16396.0,476,1,137.8,3,At Risk
17005.0,470,2,742.36,0,Lost / Hibernating
13440.0,423,7,1295.250000000001,0,Lost / Hibernating
16857.0,442,1,352.8,3,At Risk
14228.0,437,3,745.5000000000001,0,Lost / Hibernating
18049.0,437,2,556.0999999999999,3,At Risk
14843.0,436,1,211.79999999999995,3,At Risk
12661.0,436,1,162.00000000000003,3,At Risk
14707.0,435,2,139.2,3,At Risk
16044.0,435,1,340.84,3,At Risk
14266.0,428,1,40.56,3,At Risk
14846.0,427,1,437.4,3,At Risk
15112.0,611,1,209.4,3,At Risk
15231.0,621,1,250.25999999999993,3,At Risk
13051.0,578,2,155.8,3,At Risk
17185.0,591,3,229.45999999999995,3,At Risk
13625.0,596,1,301.26,3,At Risk
15548.0,595,1,158.08999999999995,3,At Risk
16538.0,541,3,399.61999999999995,3,At Risk
17808.0,548,4,262.64000000000004,3,At Risk
14982.0,572,1,234.88,3,At Risk
15559.0,568,1,1109.3999999999996,0,Lost / Hibernating
15731.0,553,1,125.3,3,At Risk
14028.0,550,3,10396.5,0,Lost / Hibernating
17784.0,550,1,112.85999999999996,3,At Risk
18103.0,549,1,105.8,3,At Risk
12774.0,535,1,98.7,3,At Risk
14774.0,528,1,241.45,3,At Risk
13758.0,11,14,9314.14,1,Loyal Customers
17865.0,30,46,26372.289999999994,1,Loyal Customers
14911.0,1,375,284029.6100000007,1,Loyal Customers
14040.0,40,35,12645.570000000003,1,Loyal Customers
14341.0,45,18,4467.320000000001,2,Champions
12490.0,5,21,9823.64,1,Loyal Customers
16887.0,35,3,660.72,4,New / Promising
13648.0,400,8,1764.0200000000004,0,Lost / Hibernating
12980.0,157,21,16245.78,2,Champions
13269.0,1,28,8891.7,1,Loyal Customers
14653.0,1,11,3426.28,1,Loyal Customers
14440.0,8,13,6638.730000000001,1,Loyal Customers
16711.0,3,9,2868.4800000000005,2,Champions
16126.0,29,15,14646.8,1,Loyal Customers
12437.0,1,39,12683.399999999998,1,Loyal Customers
12934.0,736,1,181.65,3,At Risk
17322.0,376,5,922.59,0,Lost / Hibernating
17293.0,8,17,3774.23,1,Loyal Customers
17329.0,14,5,1004.43,4,New / Promising
15633.0,509,13,4352.460000000001,0,Lost / Hibernating
14171.0,98,2,498.79,4,New / Promising
16933.0,1,9,3181.250000000001,2,Champions
14755.0,9,25,9972.55,1,Loyal Customers
14713.0,9,21,5418.469999999999,1,Loyal Customers
13154.0,399,3,1624.84,0,Lost / Hibernating
13666.0,60,5,127.05,4,New / Promising
16891.0,1,11,2056.82,2,Champions
15240.0,44,12,4459.9800000000005,2,Champions
15057.0,275,5,3255.96,0,Lost / Hibernating
17642.0,119,5,1824.49,0,Lost / Hibernating
13782.0,12,13,1793.7199999999998,2,Champions
16718.0,369,5,3647.5299999999993,0,Lost / Hibernating
16436.0,668,3,329.34,3,At Risk
12839.0,2,26,10071.73,1,Loyal Customers
15716.0,145,11,3054.29,2,Champions
14590.0,424,20,3006.6200000000003,2,Champions
13070.0,192,4,751.7,0,Lost / Hibernating
13393.0,583,4,1131.4500000000005,0,Lost / Hibernating
12358.0,1,5,3887.07,2,Champions
16400.0,94,9,3159.44,2,Champions
15031.0,4,14,3156.58,1,Loyal Customers
12989.0,3,33,13551.75,1,Loyal Customers
16293.0,21,15,4657.95,2,Champions
15197.0,10,6,1877.51,2,Champions
15144.0,8,29,12160.31,1,Loyal Customers
17066.0,726,1,228.34000000000003,3,At Risk
15562.0,351,3,673.3799999999999,0,Lost / Hibernating
17825.0,598,4,731.96,0,Lost / Hibernating
16327.0,14,16,10670.14,1,Loyal Customers
12920.0,17,4,488.0899999999999,4,New / Promising
14329.0,17,15,9927.220000000005,1,Loyal Customers
13520.0,58,11,6909.4,2,Champions
17103.0,722,1,424.29999999999984,3,At Risk
15270.0,15,21,8524.86,1,Loyal Customers
16772.0,423,3,3723.5499999999993,0,Lost / Hibernating
16222.0,318,2,1345.2200000000007,0,Lost / Hibernating
14480.0,11,4,1299.52,4,New / Promising
16875.0,67,11,4234.530000000001,2,Champions
18171.0,58,9,2437.31,2,Champions
16057.0,16,10,3854.85,2,Champions
16027.0,91,15,2048.36,2,Champions
17113.0,574,6,2322.5900000000006,0,Lost / Hibernating
17945.0,696,3,359.49999999999994,3,At Risk
17352.0,696,1,36.25,3,At Risk
17496.0,358,4,1412.89,0,Lost / Hibernating
15747.0,12,9,2562.61,2,Champions
17048.0,117,7,2071.68,2,Champions
14854.0,78,11,4322.860000000001,2,Champions
17618.0,5,11,4073.2400000000007,2,Champions
14522.0,24,8,1758.62,2,Champions
13209.0,30,13,8509.509999999997,2,Champions
18199.0,683,1,344.75,3,At Risk
13650.0,16,10,3287.9999999999995,2,Champions
16051.0,681,1,188.44,3,At Risk
17695.0,131,5,1746.04,0,Lost / Hibernating
13820.0,418,3,660.6500000000001,0,Lost / Hibernating
13615.0,318,8,6272.530000000002,0,Lost / Hibernating
16673.0,679,1,188.83,3,At Risk
15588.0,677,1,579.6,3,At Risk
15338.0,677,1,283.4299999999999,3,At Risk
12810.0,534,2,534.9900000000001,3,At Risk
13584.0,306,3,392.4500000000001,0,Lost / Hibernating
13975.0,31,12,5358.84,2,Champions
15321.0,70,12,6709.730000000002,2,Champions
14399.0,394,8,2113.1599999999994,0,Lost / Hibernating
18101.0,11,5,629.16,4,New / Promising
13619.0,544,2,230.19000000000003,3,At Risk
15365.0,25,13,4557.13,2,Champions
13658.0,9,9,6025.500000000001,2,Champions
16225.0,44,15,2867.4100000000003,2,Champions
16078.0,283,2,362.99,3,At Risk
13293.0,392,6,1192.94,0,Lost / Hibernating
16577.0,666,1,380.0,3,At Risk
16992.0,10,13,5476.5,2,Champions
13815.0,22,8,7475.740000000002,2,Champions
14909.0,437,3,1404.68,0,Lost / Hibernating
16544.0,519,4,376.7000000000001,0,Lost / Hibernating
16860.0,452,3,1610.62,0,Lost / Hibernating
17442.0,36,15,4620.299999999999,2,Champions
14989.0,661,1,342.40000000000003,3,At Risk
16774.0,67,8,1594.45,2,Champions
14276.0,98,7,2102.68,2,Champions
17426.0,8,13,8077.77,1,Loyal Customers
14686.0,414,5,885.8300000000005,0,Lost / Hibernating
13662.0,85,11,2250.1099999999997,2,Champions
12945.0,288,2,900.1100000000001,0,Lost / Hibernating
17358.0,303,5,866.0499999999997,0,Lost / Hibernating
13240.0,96,8,1718.1200000000006,2,Champions
13598.0,47,5,789.59,4,New / Promising
14177.0,86,13,2229.34,2,Champions
14807.0,390,2,519.29,3,At Risk
18046.0,649,1,189.63,3,At Risk
16939.0,488,3,449.0,0,Lost / Hibernating
16283.0,5,8,4402.119999999999,2,Champions
18148.0,646,1,114.1,3,At Risk
18226.0,44,26,11878.879999999996,1,Loyal Customers
17190.0,58,7,1741.1999999999994,2,Champions
14205.0,16,9,2414.2,2,Champions
13454.0,641,1,219.87,3,At Risk
14924.0,245,3,931.01,0,Lost / Hibernating
14060.0,4,30,9519.079999999998,1,Loyal Customers
14651.0,67,9,2034.1199999999992,2,Champions
16303.0,25,7,7928.270000000002,2,Champions
16716.0,266,3,2149.6800000000003,0,Lost / Hibernating
16039.0,423,2,456.4,3,At Risk
16441.0,67,5,1028.4799999999998,0,Lost / Hibernating
13706.0,302,2,631.1699999999998,0,Lost / Hibernating
14729.0,373,3,907.38,0,Lost / Hibernating
13285.0,23,6,3364.5899999999997,2,Champions
15789.0,358,6,1962.01,0,Lost / Hibernating
16493.0,79,7,2132.0899999999997,2,Champions
14074.0,623,1,219.4,3,At Risk
16807.0,142,6,2123.8799999999997,0,Lost / Hibernating
15249.0,31,18,9266.000000000002,1,Loyal Customers
15647.0,415,1,169.0,3,At Risk
17038.0,30,2,743.1700000000001,4,New / Promising
15189.0,1,46,17524.379999999997,1,Loyal Customers
14180.0,10,33,6319.249999999999,1,Loyal Customers
13374.0,414,2,422.80000000000007,3,At Risk
16316.0,64,13,5744.910000000001,2,Champions
17834.0,414,2,730.47,0,Lost / Hibernating
17483.0,65,4,591.73,4,New / Promising
18243.0,414,1,515.7800000000001,3,At Risk
14303.0,407,2,277.94000000000005,3,At Risk
16638.0,22,15,2430.5300000000007,2,Champions
13461.0,38,6,4160.000000000001,2,Champions
13282.0,18,4,1313.1899999999998,4,New / Promising
16221.0,36,9,2234.0599999999995,2,Champions
16381.0,395,2,258.6999999999999,3,At Risk
15799.0,75,4,1424.29,0,Lost / Hibernating
15934.0,417,2,2190.66,0,Lost / Hibernating
17381.0,8,38,40002.37,1,Loyal Customers
18109.0,1,38,9893.960000000005,1,Loyal Customers
15207.0,416,3,683.9199999999998,0,Lost / Hibernating
13292.0,38,5,994.51,4,New / Promising
13506.0,316,5,1639.1999999999998,0,Lost / Hibernating
14945.0,413,1,179.39999999999998,3,At Risk
17470.0,44,11,2804.869999999999,2,Champions
16024.0,12,3,478.92,4,New / Promising
15065.0,37,5,3326.8600000000006,2,Champions
14278.0,409,1,205.82999999999996,3,At Risk
17122.0,119,4,570.5,0,Lost / Hibernating
12775.0,17,7,1686.12,2,Champions
14963.0,9,12,3164.4799999999987,2,Champions
15876.0,409,2,1449.14,0,Lost / Hibernating
12505.0,408,1,955.2,0,Lost / Hibernating
13713.0,408,3,743.26,0,Lost / Hibernating
15038.0,58,9,1309.8599999999994,2,Champions
14114.0,273,7,1364.09,0,Lost / Hibernating
12347.0,2,8,5633.320000000001,2,Champions
15253.0,16,8,2055.09,2,Champions
13535.0,402,1,89.5,3,At Risk
13937.0,169,2,880.1300000000003,0,Lost / Hibernating
13251.0,402,1,252.68000000000004,3,At Risk
13500.0,23,4,1466.3000000000002,4,New / Promising
13686.0,182,3,409.0400000000001,0,Lost / Hibernating
14398.0,401,2,707.7900000000002,0,Lost / Hibernating
13258.0,11,5,1035.18,4,New / Promising
12433.0,0,10,20581.259999999995,1,Loyal Customers
12892.0,396,1,263.37999999999994,3,At Risk
17429.0,128,5,1357.4600000000005,0,Lost / Hibernating
14902.0,25,3,1035.62,4,New / Promising
16218.0,29,13,4439.97,2,Champions
14615.0,394,5,951.76,0,Lost / Hibernating
16094.0,11,11,3695.559999999999,2,Champions
17558.0,393,1,259.17,3,At Risk
17772.0,10,3,384.76999999999987,4,New / Promising
15476.0,380,4,2209.9800000000005,0,Lost / Hibernating
12635.0,89,4,2930.4099999999994,0,Lost / Hibernating
15356.0,31,13,3464.95,2,Champions
16074.0,390,1,265.24999999999994,3,At Risk
16314.0,389,3,1491.4000000000003,0,Lost / Hibernating
17633.0,31,7,2057.39,2,Champions
17968.0,373,4,888.0400000000004,0,Lost / Hibernating
12357.0,33,3,18287.65999999999,2,Champions
13549.0,25,8,1005.8,2,Champions
17540.0,24,6,1590.6,2,Champions
16007.0,47,7,3075.140000000001,2,Champions
16501.0,383,1,1237.230000000002,0,Lost / Hibernating
12807.0,383,1,330.34999999999997,3,At Risk
16049.0,40,6,1899.6799999999987,2,Champions
16155.0,381,5,796.9,0,Lost / Hibernating
17872.0,381,1,235.87,3,At Risk
13569.0,17,4,892.28,4,New / Promising
14552.0,151,3,511.28,0,Lost / Hibernating
13277.0,15,7,523.3,4,New / Promising
15914.0,378,2,205.98999999999995,3,At Risk
13435.0,5,9,4475.2300000000005,2,Champions
16413.0,56,2,528.98,4,New / Promising
15165.0,373,1,975.5000000000002,0,Lost / Hibernating
15111.0,29,5,2730.87,2,Champions
17964.0,31,2,733.4600000000002,4,New / Promising
15973.0,366,2,973.44,0,Lost / Hibernating
18043.0,24,3,875.9699999999998,4,New / Promising
17456.0,365,2,1225.4199999999998,0,Lost / Hibernating
12753.0,22,6,21429.390000000003,2,Champions
17890.0,322,2,602.0900000000005,0,Lost / Hibernating
14150.0,35,2,658.6400000000001,4,New / Promising
15204.0,357,1,316.58000000000004,3,At Risk
12736.0,332,1,234.00000000000003,3,At Risk
17569.0,332,1,344.13999999999993,3,At Risk
15316.0,326,1,165.0,3,At Risk
16618.0,31,5,2647.5899999999992,2,Champions
14248.0,318,3,1032.9499999999998,0,Lost / Hibernating
13837.0,211,2,271.24,3,At Risk
17118.0,317,1,157.02,3,At Risk
13754.0,151,3,447.05,0,Lost / Hibernating
13161.0,313,2,478.88,3,At Risk
14502.0,19,11,2467.629999999999,2,Champions
18202.0,199,3,1396.9899999999998,0,Lost / Hibernating
14457.0,310,1,113.64,3,At Risk
16405.0,302,2,167.25,3,At Risk
13717.0,32,8,1763.3,2,Champions
16073.0,297,1,122.4,3,At Risk
16509.0,296,1,363.7,3,At Risk
13414.0,133,6,2494.1400000000003,0,Lost / Hibernating
16573.0,84,2,663.6099999999999,4,New / Promising
17499.0,289,2,1341.39,0,Lost / Hibernating
14880.0,77,3,706.19,0,Lost / Hibernating
13501.0,288,3,2885.11,0,Lost / Hibernating
13792.0,66,3,383.95,4,New / Promising
14036.0,284,1,626.6499999999999,3,At Risk
17462.0,60,2,675.69,4,New / Promising
15104.0,196,2,1027.4399999999998,0,Lost / Hibernating
15400.0,92,8,1302.3,2,Champions
16475.0,88,4,544.3,0,Lost / Hibernating
15049.0,273,1,121.17000000000002,3,At Risk
16804.0,23,3,536.99,4,New / Promising
14155.0,266,1,118.75,3,At Risk
17795.0,179,2,350.39000000000004,3,At Risk
14875.0,107,3,2862.3999999999996,0,Lost / Hibernating
